NOMBRE,LATITUD,LONGITUD
HOSPITAL DE DIA DE PSIQUIATRIA DE AZUL,-36.782124,-59.86501470000002
I.E EMERGENCIAS AZUL S.A,-36.782072,-59.86846779999996
INSTITUTO INTERDISCIPLINARIO DE SALUD MENTAL SA GERIATRICO AÑOS DORADOS,-36.7817395,-59.863152600000035
INSTITUTO DE DIAGNOSTICO Y REHABILITACION CARDIOVASCULAR,-36.7816792,-59.858125700000016
INSTITUTO FOLKMAN,-36.7815773,-59.8538767
LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS ACHAVAL,-36.7810358,-59.85795040000001
CENTRO DE REHABILITACION AZUL,-36.7806719,-59.86347810000001
LABORATORIO BIOQUIMICO SALA,-36.7804679,-59.8616164
CENTRO DE DIA VIVENCIAS,-36.7802909,-59.8639852
SASMA ASOCIACION MUTUAL ARGENTINA DE AZUL,-36.7802318,-59.859573599999976
LABORATORIO MARIA SILVINA ALVAREZ-JAVIER IGNACIO JIMENEZ CELDRAN,-36.7786501,-59.855808
LABORATORIO AZUL,-36.7778207,-59.85818800000001
HOGAR GERIATRICO VICUÑA II,-36.7776334,-59.86598989999999
RED PEDIATRICA DE AZUL S.A.,-36.7767045,-59.866597100000035
LABORATORIO DOCTORES ALVAREZ S.R.L.,-36.7764576,-59.8613263
POLICLINICA PRIVADA MEDICO ODONTOLOGICA - INSTITUTO DR. AGUSTIN ITURRIA,-36.77094719999999,-59.85903940000003
CENTRO DE REHABILITACION AZUL REHAB,-36.7703293,-59.849120500000026
CENTRO DE DIA AZUL REHAB,-36.770271,-59.84905140000001
CENTRO DE PREVENCION Y REHABILITACION CARDIOVASCULAR BUENA VIDA,-36.7699788,-59.85822489999998
HOGAR DE ANCIANOS ERNESTINA DARHANPE DE MALERE,-36.7699572,-59.856740400000035
LABORATORIO DEL PUEBLO,-36.7620269,-59.84262440000001
HOGAR DE DIA PARA LA TERCERA EDAD EVA PERON,-36.754339,-62.497499000000005
CENTRO DE DIA OJOS BRILLANTES,-36.7439583,-62.96260380000001
GERIATRICO SANTA ELENA,-36.7282174,-56.67960479999999
CLINICA MAR DE AJO,-36.728136,-56.67641000000003
HOGAR DE ANCIANOS JOSE LUIS DUCH Y ANA MARIA CORONADO,-36.7220091,-56.692289500000015
CLINICA SAN MARTIN DE PORRES,-36.72140072607791,-56.68519914150238
POLICLINICA DEL SUR,-36.711093,-56.67743200000001
SUTERYH SERVICIO DE AMBULANCIA SIN RIESGO DE VIDA,-36.711045,-56.67748929999999
OMILEN ANTU,-36.7091649,-56.676459799999975
LA GRANJA DE LOS ABUELOS,-36.7082,-56.75729999999999
CENTRO MEDICO SANTA MARIA,-36.68892345579947,-56.67896032333374
CLINICA SAN BERNARDO,-36.6878027,-56.68058480000002
HOGAR PARA DISCAPACITADOS SAN JOSE (D),-36.674580319314266,-61.92787170410156
SALA DE ENFERMERIA ARMANDO MUÑOZ CPE - TOAY,-36.671772,-64.3650131
ADOM INTERNACION DOMICILIARIA   (4007),-36.66805748070275,-57.96354532241821
CENTRO PRIVADO DE ESTERILIZACION DE ELEMENTOS BIO-MEDICOS,-36.6476273,-64.28812099999999
CENTRO MEDICO ECOGRAFICO RADIOLOGICO,-36.63574493027129,-64.30462002754211
CENTRO EDUCATIVO TERAPEUTICO SOLAR,-36.6355517,-64.2929676
CENTRO MEDICO PRIVADO CEMEPRI - CENTRO ONCOLOGIA DE DIA,-36.6352496,-64.3000882
LABORATORIO ANALISIS CLINICOS ONOFRI SILVANA,-36.6348763,-64.30581669999998
PEDICURIA CENTRO DE JUBILADOS Y PENSIONADOS COL. ESCALANTE,-36.6330882,-64.27754770000001
LABORATORIO DE ANALISIS CLINICOS ANALIA BURRIEZA - MYRIAM PULIDO,-36.6327881,-64.30333689999998
CENTRO DE MEDICINA PREVENTIVA Y DIAGNOSTICO PYCTES,-36.63241305733362,-64.30113852024078
LABORATORIO PROTESIS DENTAL (MENDEZ),-36.6312003,-64.27958819999998
GABINETE DE KINESIOLOGIA CARLOS CONTRERAS,-36.6303793,-64.2921473
SALA DE ENFERMERIA MERCEDES CELINA DIP CPE,-36.6303343,-64.2837366
KINE CENTRO DE REHABILITACION S.R.L.,-36.6302252,-64.283835
HOGAR A.D.I.S.,-36.6288508,-64.2853283
SALA ENFERMERIA VENDRAMINI - CPE,-36.6287891,-64.28540269999996
CENTRO MEDICO PHI,-36.62819420015294,-64.30450737476349
CENTRO EDUCATIVO TERAPEUTICO MIRTHA PORTALEZ,-36.627879,-64.30283159999999
CONSULTORIO ODONTOLOGICO BRINATTI,-36.6275967,-64.2981765
CENTRO ESPECIALIDADES EN TRASTORNOS DE LA CONDUCTA ALIMENTARIA EL COLIBRI,-36.6274489,-64.28649869999998
INSTITUTO MEDICO FAERAC,-36.6265841,-64.28830149999999
HEMOCENTRO DE LA CIUDAD DE SANTA ROSA - DR. LUIS AGOTE,-36.6265524,-64.28348540000002
SALA DE ENFERMERIA ANDRADA - CPE,-36.626097600528055,-64.29989397525787
CENTRO DE ONCOLOGIA Y TERAPIA RADIANTE S.A.,-36.625761794878585,-64.30395305167622
CONSULTORIO MEDICO DANIEL RODRIGUEZ,-36.625722,-64.303043
CONSULTORIO MEDICO DR. LUCIANO ANTONIO MAGNINO,-36.6254818,-64.28929819999996
POLICONSULTORIOS AMUSIN,-36.62542598776606,-64.28135365253183
CONSULTORIO MEDICO ROBERTO RAMOS,-36.6253747,-64.2786765
CENTRO CIRUGIA MAYOR AMBULATORIA,-36.6252508,-64.2905561
CENTRO INTEGRAL DE ATENCION LENFANT,-36.62508156869496,-64.29506599903107
LABORATORIO TECNICO DE LABORATORIO PARA ODONTOLOGOS,-36.6248473,-64.29917920000003
CENTRO INTEGRAL DE ODONTOLOGIA (OLIVER),-36.6245138,-64.2837169
LABORATORIO PATOLOGIA,-36.6243514,-64.27663949999999
CONSULTORIO MEDICO ANA MUÑOZ,-36.6243359,-64.2764606
CONSULTORIO ODONTOLOGICO SINDICATO DE CHOFERES DE CAMIONES DEL TRANSPORTE AUTOMOTOR,-36.6242107,-64.2950252
CENTRO INTEGRAL DE ODONTOLOGIA,-36.624066,-64.28759909999997
GABINETE DE KINESIOLOGIA MARIELA SANCHEZ,-36.6240345,-64.2820078
CENTRO DE SALUD MENTAL -,-36.62401500000001,-64.29851359999998
CONSULTORIO ODONTOLOGICO ANALIA ZUBELDIA,-36.6238809,-64.2756582
CONSULTORIO MEDICO ADRIAN POLIMANDI,-36.6238809,-64.2756582
LABORATORIO ANALISIS CLINICOS MARIA BANDEIRA - ROBERTO ALTOLAGUIRRE,-36.6237641,-64.29245459999999
CONSULTORIOS CENTENO,-36.6231916,-64.299194
CONSULTORIO ODONTOLOGICO CARINA GENJO,-36.6231916,-64.299194
MARIA MATER,-36.6231879,-64.28751749999998
GABINETE DE KINESIOLOGIA SUSANA BONGIANINO,-36.62316149999999,-64.29936940000002
CONSULTORIOS ODONTOLOGICOS INTEGRADOS,-36.6231608,-64.29450020000002
CENTRO OFTALMOLOGICO VENERO - ROSALES,-36.623131266674235,-64.29279506217426
CENTRO INFANTIL MEDICO DENTAL C.I.M.E.D.,-36.62310973988652,-64.28154766559601
GABINETE DE KINESIOLOGIA TECILLA,-36.6230384,-64.2909672
CENTRO MEDICO UROLOGIA COSTABEL,-36.623004,-64.2812713
SANATORIO SANTA ROSA SRL,-36.6229716,-64.29127670000003
CONSULTORIO INSA INTEGRAL SALUD,-36.6221428,-64.2935094
CENTRO ODONTOLOGICO JUAN JAQUES,-36.6221352,-64.28544260000001
CONSULTORIO ODONTOLOGICO PRODENTAL SANTA ROSA,-36.6221336,-64.28213099999999
CENTRO MEDICO SALUD SANTA ROSA,-36.622115195739866,-64.28970158100128
CEDEX- CENTRO DE DEPURACION EXTRACORPOREA,-36.622108,-64.2851991
LABORATORIO ANALISIS CLINICOS LUIS LARRAÑAGA,-36.6219508,-64.28531269999996
GABINETES DE KINESIOLOGIA,-36.621616,-64.28472959999999
CONSULTORIOS MEDICOS CA.POR.AL.,-36.6215442,-64.28472959999999
LABORATORIO ANALISIS CLINICOS BIOLAB,-36.62148,-64.28605770000001
CENTRO MEDICO SANTA PAULA,-36.62146077008114,-64.28728044043964
LABORATORIO ANALISIS CLINICOS JUAN CARLOS CREMONA,-36.6214439,-64.28845669999998
CENTRO DE TRAUMATOLOGIA Y ORTOPEDIA,-36.621418,-64.28605199999998
CONSULTORIO MEDICO ANEXOS A CLINICA MODELO,-36.62101300195572,-64.28538858890533
CENTRO PEDIATRICO,-36.6205615,-64.28349479999997
CENTRO MEDICO SAN LUCAS,-36.6205536,-64.29517090000002
CONSULTORIOS ODONTOLOGICOS - BORTAGARAY Y PEREZ FURELOS,-36.6205363,-64.29389470000001
LABORATORIO ANATOMIA PATOLOGICA MARIA FORASTIERI,-36.6204216,-64.2938916
CONSULTORIO MEDICO MIGUEL ARAGON,-36.6198351,-64.2826159
SERVICIO DE INTERNACION DOMICILIARIA MARIA LASTIRI,-36.6196539,-64.28726089999999
CENTRO MEDICO,-36.61963523756463,-64.28725898276753
OPTICA INSTITUTO,-36.6188382,-64.26681229999997
SERVICIO DE ATENCION DOMICILIARIA PUENTE SRL,-36.6188359,-64.2699743
LABORATORIO PATOLOGIA OSCAR HASSAN - MONICA TABORDA,-36.6187198,-64.28265390000001
CONSULTORIO DE TRAUMATOLOGIA Y GABINETE DE KINESIOLOGIA DENOMINADO CENTENO SALUD,-36.6187066,-64.29912239999999
CENTRO PRIVADO DE REHABILITACION SRL,-36.61870529999999,-64.28430550000002
SERVICIO DE INTERNACION DOMICILIARIA NEFES ALIENTO DE VIDA FEDERICO PROMENCIO,-36.618491,-64.282214
CENTRO MEDICO PROFENSA,-36.618461,-64.2821902
CENTRO ODONTOLOGICO ROBERTO SAITUA,-36.6183903,-64.28990579999999
LABORATORIO ANALISIS CLINICOS MARIA CAROLINA JUSTO,-36.6178684,-64.29597990000002
CENTRO MEDICO MEGAN,-36.6177953,-64.29225780000002
CONSULTORIOS MEDICOS MARCONETO,-36.6177933,-64.29262640000002
CONSULTORIO ODONTOLOGICO JULIO HIPOLITO CORTINA,-36.6176855,-64.2875373
LABORATORIO PROTESIS DENTAL,-36.616813,-64.27836839999998
CENTRO DE DIAGNOSTICO MEDICO DIAGNOSIS,-36.6168111,-64.2879881
SERVICIO ATENCION DOMICILIARIA OJUEZ,-36.616811,-64.2753125
SERVICIO DE INTERNACION DOMICILIARIA Y SERVICIO DE CUIDADOS PALIATIVOS,-36.6167607,-64.275217
CONSULTORIO ODONTOLOGICO JOSE PASCUAL PERROTTA,-36.6167504,-64.2753482
CENTRO MEDICO SINAPSIS,-36.6167301,-64.28908999999999
CONSULTORIO ODONTOLOGICO DAL BIANCO,-36.6164857,-64.2724731
CLINICA MODELO,-36.61552763134924,-64.3798828125
SALA DE ENFERMERIA JUAN PALASCIANO - CPE,-36.61522192025047,-64.2898491024971
CENTRO MEDICO CONSULTORIOS SANTA FE,-36.6151444,-64.28014139999999
INSTITUTO POLYMEDIC SRL,-36.6150774,-64.2905442
SALA DE ENFERMERIA RENE PARADA - CPE,-36.6145492,-64.27356659999998
CLINICA DE PSICOPATOLOGIA IMAGO SRL,-36.6122184,-64.28988290000001
CENTRO DE ENFERMEDADES ALERGICAS Y ASMA BRONQUIAL,-36.611837488231515,-64.28993761539459
CENTRO MEDICO VILLA ALONSO SALUD,-36.6116228,-64.27412609999999
MOVIL INDIVIDUAL ADULTO DE BAJA COMPLEJIDAD RCP,-36.6089889,-64.2886767
CENTRO DE DIAGNOSTICO POR IMAGEN Y TRATAMIENTO,-36.608702,-64.28222949999997
LABORATORIO PROTESIS DENTAL ALDO CONDE,-36.60011569915456,-64.28290486335754
IDENTIDAD PROGRAMA MINNESOTA,-36.597889133070204,-58.7548828125
CENTRO TERAPEUTICO PARA MUJERES - PROGRAMA GUADALUPE,-36.5908732,-64.28494460000002
HOGAR DE DIA BORGES,-36.580074291267614,-60.666632652282715
NUEVO CENTRO,-36.579622,-56.690132500000004
POLICLINICA CENTRO MEDICO MAR DEL TUYU SRL,-36.57409,-56.69063700000004
POLICONSULTORIO  - (BOEDO 428),-36.56676162507702,-60.03310460597277
INSTITUTO DE DIAGNOSTICO DE LA PLATA - (POLICONSULTORIOS),-36.56555846616964,-59.59964403882623
CARDIO AIP POLICONSULTORIO,-36.5619488770063,-58.63278463482857
POLICLINICA PRIVADA CONSUMED,-36.5447213,-56.690950499999985
FUNDACION RESIDENCIA DEL ANCIANO  HOGAR PAZ Y BIEN,-36.542792827600955,-56.71268749243609
CENTRO NEFROLOGICO DE LA COSTA,-36.5383172,-56.700334
SERVICIO DE AMBULANCIAS DEL ATLANTICO,-36.5374893,-56.6966228
CLINICA PRIVADA SANTA TERESA,-36.5373773,-56.69034479999999
ASISTIR MEDICINA EN SU HOGAR SRL - (VTE LOPEZ),-36.53627321972019,-59.37985494732857
POLICLINICA LA CUMBRE,-36.5334532,-56.71173429999999
POLICLINICA ALC,-36.53329852954644,-56.699533939427056
DIAGNOSTICO POR IMAGENES SANTA TERESITA,-36.5324606,-56.699556400000006
SALA ENFERMERIA CPE ANGUIL,-36.52668,-64.01010889999998
SALA DE ENFERMERIA CPE URIBURU,-36.5050278,-63.861633299999994
CENTRO DE DIA IPRES,-36.489915760013595,-60.19284322857857
HOGAR RUCA QUIMEY,-36.478248306336006,-60.214636359687574
SALA DE ENFERMERIA DR. ARIEL SILVA,-36.4663696,-63.62182999999999
QUINQUELA - (CENTRO EDUCATIVO TERAPEUTICO),-36.443263698379,-61.15353240882541
HOGAR Y CENTRO DE DIA AL ANDALUS (HOGAR),-36.43861599040199,-58.754775524139404
POLICONSULTORIO - (ALTE. BROWN),-36.425854132330464,-60.34671435132623
CONSULTORIO MEDICO GENESIS MEDICAL (DIAGNOSTICO POR IMAGENES),-36.41122582502019,-63.4389038127847
CONSULTORIO DE ODONTOLOGIA AMUSIN CATRILO,-36.4045704,-63.422143500000004
COOPERATIVA ELECTRICA Y OTROS SERVICIOS PUBLICOS DE URDAMPILLETA LIMITADA (AMBULANCIAS),-36.40359962073253,-61.435546875
SALA ENFERMERIA CPE CATRILO,-36.398017640673416,-63.42118835658766
LABORATORIO ANALISIS CLINICOS MARIA GRANADA,-36.39685697793727,-63.4224243205972
DRES. TROVATO,-36.385705481271266,-60.11714458465576
RESIDENCIA GERIATRICA ALTOS DEL SUR,-36.37669639974166,-60.49020767211914
ESTABLECIMIENTO ASISTENCIAL AMBULATORIO - POLICONSULTORIOS,-36.368118231540706,-60.24904489517212
CLINICA SANTA BARBARA SA,-36.358289,-56.72579999999999
CENTRO DE DIALISIS,-36.35811522143568,-56.72594833380572
CENTRO NEFROLOGICO DE LA COSTA,-36.357672,-56.72400600000003
CENTRO DE DIA PARA DISCAPACITADOS ARCO IRIS DE LA COSTA,-36.3517683,-56.72188140000003
CAPS N° 5 EX RECTOR DR. PEDRO RAFAEL PEÑOÑORI,-36.3279308119999,-57.6856094409999
CENTRO DE DIA INTEGRAL LUZ DEL SOL,-36.3193884,-57.67224759999999
SANATORIO REGIONAL SA,-36.3136663,-57.67526950000001
CLINICA PRIVADA SANATORIO DOLORES,-36.311156993606716,-57.67993927001953
NEFRO DOLORES DRL CENTRO DE HEMODIALISIS,-36.3110145,-57.679418999999996
CENTRO INTEGRAL DE ONCOLOGIA,-36.3092239,-57.68116570000001
CENTRO DE DIA INTEGRAL LUZ DE SOL,-36.3092074,-57.68119519999999
CENTRO MEDICO ALSINA,-36.300395582455884,-60.21480802106453
"STELLA MARIS, RESIDENCIA DE ABUELOS",-36.2975582,-61.72185030000003
SENDERO DE VIDA,-36.27925721455898,-60.06093505429817
CONSULTORIOS EXTERNOS IMC SANATORIO MERLO,-36.274625257904724,-60.52249560132623
LABORATORIO DE ANALISIS CLINOS SAYAGO,-36.2658511,-63.16592869999999
FUNDACION QUIERO VIVIR,-36.2614904515773,-59.72159385681152
GERIATRICO CASA HOGAR - (BOLIVAR),-36.237232505,-61.1217313019999
HOGAR DE ABUELAS LO DE BEATRIZ,-36.23476369999999,-61.1169903
CENTRO DE DIA ALEGRIAS,-36.233599,-61.098716999999965
CIME (CENTRO DE IMAGENES MEDICAS),-36.2328908,-61.11443009999999
CASA HOGAR PARA ABUELAS Y ABUELOS,-36.2303898,-61.11729709999997
I.E. EMERGENCIAS MEDICAS BOLIVAR .S.A.,-36.2303433,-61.1115547
HOGAR CENTRO DE DIA ALEGRIAS,-36.2298095,-61.105419600000005
SANATORIO BOTTI SRL,-36.2297412,-61.115086899999994
ASISTENCIA MEDICA BOLIVAR (AMBO) SRL,-36.22765795501121,-61.10973358154297
CONSULTORIO DE ENFERMERIA COOP. ELECTRICIDAD WINIFREDA,-36.2272339,-64.2338638
CONSULTORIOS PRIVADOS WINIFREDA SALUD,-36.2272339,-64.2338638
HOGAR Y CENTRO DE DIA ALEGRIAS,-36.2267885,-61.100171999999986
SERVICIO DE AMBULANCIAS SIN RIESGO DE VIDA,-36.226550147470896,-61.1114501953125
COMUNIDAD TERAPEUTICA CUARTA OPCION,-36.226550147470896,-60.09521484375
CHAD MEDICINE SRL,-36.226550147470896,-60.09521484375
A DOMICILIO,-36.226550147470896,-60.09521484375
CENTRO DE DIA INDAD -(2),-36.226550147470896,-60.09521484375
SANTA MARIA,-36.226550147470896,-60.09521484375
SOLAR COLONIAL,-36.226550147470896,-60.09521484375
PROGRAMA LA FINCA,-36.226550147470896,-60.09521484375
HOGAR Y CENTRO DE DIA SAN ONOFRIO,-36.226550147470896,-60.09521484375
INTERPAL ACL INTERNACION DOMICILIARIA CUIDADOS PALIATIVOS,-36.226550147470896,-60.09521484375
SERVICIO PRIVADO DE EMERGENCIAS MEDICAS,-36.2259794,-61.110314200000005
R H EMERGENCIAS MEDICAS,-36.22544232423853,-61.1114501953125
OSSEG-OBRA SOCIAL DEL SINDICATO DEL SEGURO HOGAR PARA ADULTOS MAYORES TEMPERLEY,-36.20859801651891,-60.00738859176636
POLICONSULTORIO - (365),-36.195324132307704,-58.97841710597277
BEST CARE,-36.16665489808486,-60.12698778882623
CENTRO MEDICO COLONIA BARON,-36.1532593,-63.8525391
RESIDENCIA LAS ROSAS,-36.145688834222426,-59.90314135327935
HC HOMECARE INTERNACION DOMICILIARIA S.A.,-36.13787471840727,-59.326171875
CENTRO OFTALMOLOGICO Y CIRUGIA AMBULATORIA DE MERCEDES,-36.12612787675017,-59.77536275982857
INSTITUTO FIDES DE ONCOLOGIA Y ESPECIALIDADES MEDICA,-36.12446400488868,-60.62636632472277
GE 24 SRL,-36.11983292585502,-59.304049015045166
CENTRO EDUCATIVO TERAPEUTICO INCLUYENDO,-36.102099055325034,-59.194185733795166
HOGAR Y CENTRO DE DIA AL ANDALUS (CENTRO DE DIA),-36.06686213257887,-59.17236328125
CENTRO DE DIA AMIGOS SIEMPRE AMIGOS,-36.066393573513466,-59.51159719037605
CONSULTORIO ODONTOLOGICO CENTRO DE EMPLEADOS COMERCIO,-36.0581516,-63.565488000000016
KF CONSULTORIO DE REHABILITACION KINESIOLOGIA Y FISIOTERAPIA,-36.0570491,-63.5697851
LABORATORIO ANALISIS CLINICOS MARIA VICENTE,-36.05462436012494,-63.56384754180908
LABORATORIO ANALISIS CLINICOS GUSTAVO GERENA,-36.0536283,-63.56294100000002
LA CASA DE NORMA,-36.04909895906563,-60.05126953125
HOGAR DE ANCIANOS LA SAGRADA FAMILIA,-36.038419009659364,-58.735147301431425
POLICONSULTORIO (BOCUZZI 91),-36.03133177633187,-58.3154296875
SERVICIO DE AMBULANCIA COOPERATIVA ELECTRICA LAS FLORES,-36.0192525,-59.10818449999999
SPEMM COOPERATIVA DE TRABAJO SUM LAS FLORES LTDA,-36.0176753,-59.09814319999998
HOGAR DE ANCIANOS LA RESIDENCIA,-36.01715159122338,-59.099081039494195
LABORATORIO DE ANALISIS CLINICOS DORRONSORO,-36.016473,-59.09678700000001
CENTRO EDUCATIVO ASISTENCIAL LAS FLORES,-36.0145012,-59.097572300000024
INSTITUTO PRIVADO DE DIAGNOSTICO,-36.0140577,-59.09552780000001
POLICONSULTORIO (1135),-35.98235043252766,-59.02236241847277
POLICONSULTORIOS - (CALLE 12),-35.98207360260886,-59.72537412559177
SEREMED (1),-35.979243,-62.725971800000025
CETA,-35.9777109844561,-59.19414281845093
APANAU HOGAR Y CENTRO DE DIA - (HOGAR),-35.97588470350996,-59.70944479107857
SERV DE AMBU PARA EL TRASLADO DE PACIENTES  DEL CLUB DE PLANEADORES DE TRENQUE LAUQUEN,-35.973734,-62.73747300000002
CENU,-35.97141663525474,-62.73691311478615
CLINICA PRIVADA DR. PEDRO GARCIA SALINAS,-35.970662,-62.736753799999974
DIAGNOSTICO POR IMAGENES,-35.9705392,-62.736308199999996
TL GLAUBEN S.R.L,-35.9703585,-62.7361535
SERVICIO DE AMBULANCIAS PARA EL TRASLADO DE PACIENTES SIN RIESGO DE VIDA,-35.9703044,-62.74186129999998
SIPEM SALUD,-35.9697766,-62.72957180000003
CIERA,-35.9696387,-62.73987829999999
GERIATRICO FERNANDEZ,-35.9692786,-62.72161999999997
CREER - (CENTRO DE DIA),-35.95989296951404,-59.65556859970093
LOS HORNEROS,-35.95164252682382,-62.733306884765625
CENTRO DE DIALISIS MADARIAGA,-35.94638340746397,-59.26390542899753
RENACER SALUD,-35.93330608991324,-59.43607807159424
CLINICA ARGENTINA SRL,-35.92464453144098,-63.6767578125
HOGAR Y CENTRO DE DIA NACIMOS PARA TI (2 - HOGAR),-35.92464453144098,-57.919921875
LABORATORIO ANALISIS CLINICOS RICARDO BAGLIERI,-35.91568659595437,-64.29420232772827
LABORATORIO ANALISIS CLINICOS MARCOS SANTOS,-35.9136543,-64.28887179999998
CENTRO DE ESPECIALIDADES MEDICAS CEMEC,-35.9136543,-64.28887179999998
CONSULTORIOS ODONTOLOGICOS MARTINEZ DIEGO,-35.9136543,-64.28887179999998
SALA ENFERMERIA COSPEC EDUARDO CASTEX,-35.91365332481339,-64.2984938621521
UNIDAD MOVIL TRASLADO PROGRAMADO MEDIANA COMPLEJIDAD ADULTOS  COSPEC LTDA.,-35.9133774,-64.297887
CENTRO MEDICO DE LA MUJER - (HOSPITAL DE DIA),-35.89795019335754,-60.1171875
MEDIHOME TRASLADO SIN RIESGO DE VIDA,-35.893399494079645,-59.74746007472277
INTERHOME S.R.L.,-35.893247663793105,-59.08828038722277
SOLUCIONES DOMICILIARIAS SRL - (605/7),-35.87544537807705,-58.91249913722277
HUENI - (CENTRO DE ESTIMULACION TEMPRANA),-35.844299687838564,-58.88646125793457
POLICONSULTORIO -  (771),-35.83380670854629,-60.67624166607857
MEDINT    - (265),-35.83021378223107,-59.35195226222277
SIFEME S.A.,-35.82856894075258,-59.75339010357857
SIDOM   -  ( CENTRO DE INTERNACION DOMICILIARIA),-35.827641023105244,-59.204190495220246
POLICONSULTORIOS - (BERISSO),-35.82709586723431,-60.47858718442512
SANATORIO ARGENTINO DEL PLATA,-35.826451609078724,-59.633917808532715
CLINICA PSIQUIATRICA ALBERT SCHWEITZER,-35.82174948236089,-59.04417886649753
SPEMM DE LA COOPERATIVA LIMITADA DE SERVICIOS ELECTRICOS Y COMUNITARIOS DE PEHUAJO,-35.8179335,-61.90046910000001
RESIDENCIA GERIATRICA CAMINO DE ESPERANZA,-35.813755528928404,-58.56546405362678
BIOSS SALUD CONSULTORIOS MEDICOS,-35.81191,-61.895724599999994
SANATORIO PEHUAJO SA,-35.8096751,-61.89932650000003
POLICONSULTORIOS PEHUAJO,-35.8096632,-61.899366799999996
CLINICA DEL OESTE,-35.8088076,-61.887812999999994
HOGAR DE ANCIANOS SAGRADO CORAZON,-35.8064854,-61.89831730000003
CREAA CENTRO DE REHABILITACION AMBULATORIO PARA ADULTOS,-35.80434795943113,-58.86855382472277
POLICLINICA PRIVADA CENTRO MEDICO PRIVADO DE DIAGNOSTICO Y TRATAMIENTO CEMEPRID,-35.80383653580343,-61.89683532924391
CLINICA PRIVADA OFTALMOLOGICA PEHUAJO,-35.80383653580343,-61.89683532924391
CENTRO DE DIAGNOSTICO POR IMAGENES PEHUAJO (CEDIP),-35.80383653580343,-61.89683532924391
CAP QUILMES,-35.803461411460766,-60.16510620032932
SEMMER SRL (SERVICIO DE EMERGENCIAS MEDICAS MERCEDES),-35.79791880223231,-59.48971822857857
DIAGNOSTICO TESLA     ( 6145),-35.79067378606996,-60.930304527282715
INSTITUCION DE APOYO INTEGRAL A LAS PERSONAS CON CAPACIDADES DIFERENTES (IDANI),-35.7864756658122,-59.06630773097277
CENTRO MEDICO DE ATENCION PRIMARIA CEMAP - (LOMAS DE ZAMORA),-35.78217070326606,-59.47998046875
HOGAR Y CENTRO DE DIA - AGRUPACION DE PROTECCION INTEGRAL AL DISCAPACITADO A.P.I.A.D.,-35.76226967260837,-61.64318088101936
CENTRO DE DIA RINCON DE LUZ,-35.759227929054816,-61.28741869702935
CENTRO DE DIAGNOSTICO POR IMAGENES FUNDACION QUARELLO,-35.75522811605109,-59.63372468948364
BAIMED,-35.74438430543186,-59.59958150982857
DIAGNOSTICO POR IMAGENES PILAR S.A.,-35.7300458395603,-58.84845385327935
DAR SALUD INTERNACION DOMICILIARIA,-35.715196746231406,-60.01113194972277
DIMAC,-35.71228685622652,-61.268465552720954
RESIDENCIA PARA ADULTOS MAYORES LAS MAGNOLIAS,-35.71034974107005,-59.13814786481453
SUM S.A.,-35.710088393242565,-59.75310329007698
GABINETE DE KINESIOLOGIA MARIO CAVALLERO,-35.70321029999999,-64.141792
LABORATORIO ANALISIS CLINICOS VALERIA HERRERO GALVAGNO,-35.7000694,-64.1326904
REHABILITACION NEUROLOGICA,-35.6994039,-64.13528830000001
CONSULTORIO ODONTOLOGICO LAFI,-35.6989188,-64.13328729999999
VITA NOVA HOGAR DE DIA,-35.69725350228755,-59.41787023097277
IMAD MEDIFEM,-35.68278945920521,-60.14891150998665
CENTRO DE DIA ALOHA,-35.6827197424449,-59.44602254437996
POLICONSULTORIO - ( ALEM 275),-35.679508842828135,-58.67079991847277
CENTRO DE DIA A.P.A.P.,-35.671148,-63.76940920000004
HOGAR CON CENTRO DE DIA POSADAS DEL SOL,-35.668318,-63.77762680000001
CENTRO ONCOLOGICO Y TERAPIA RADIANTE S.A.,-35.66810941941842,-63.74279201041645
CENTRO DE REHABILITACION NEUROLOGICA C.R.N.,-35.666052371046,-63.75982940207905
CENTRO MEDICO INTEGRAL PICO CEMIP ASSIMRA,-35.66536812922551,-63.759031891822815
LABORATORIO DE ANALISIS CLINICOS SILVANA ACTIS GIORGETTO,-35.6640305,-63.7589552
CENTRO MEDICO DENOMINADO MEDICIS,-35.6635695,-63.76041350000003
SERVICIO DE ENFERMERIA CORPICO,-35.6633088,-63.76197819999999
CENTRO MEDICO SALUBRITAS,-35.66323255971656,-63.75073134910053
CENTRO MEDICO PRIVADO,-35.66321076789655,-63.758127987384796
CENTRO INTEGRAL NEFROUROLOGICO,-35.66222577142187,-63.75373184680939
COMUNIDAD TERAPEUTICA ASOCIACION CIVIL RUMEN,-35.6621704,-63.750148800000034
CENTRO PRIVADO DE O.R.L.,-35.661868380316186,-63.75819504261017
HOGAR ANDAR - (AULI 20),-35.66165863021809,-61.13173741847277
SERVICIO INTEGRAL DE KINESIOLOGIA SIK,-35.661602515163366,-63.75860810279846
LABORATORIO ANALISIS CLINICOS MARIELA SPINOZZI,-35.6615212,-63.7527561
CONSULTORIO ODONTOLOGICO EN CENTRO C.E.M.,-35.6615212,-63.7527561
CENTRO PRIVADO DE ENDOSCOPIA Y ENFERMEDADES DIGESTIVAS,-35.66145432764479,-63.75684678565449
JUNTOS A LA PAR -   (CTRO ESTIMULACION TEMPRANA),-35.66143248585985,-59.395698451153294
